id,catalog_number,attributes
773889,DP7400OHP,"Part Number:DP7400 OHP|Series:DP7000 |Weight (lbs):44|Hose I.D. (in):1/4""|Hose O.D. (in):.580|Hose Length (ft):50|Pressure (psi):5000|Hose End (in): |Inlet (in):1/2 NPT(F)|Reel Outlet (in):3/8 NPT(F)|Hose Included:No|Max Temperature (F):210 |Warehouse: |UPC:699567005957"
773905,H19000M,"Part Number:H19000 M|Series:H|Weight (lbs):38|Hose I.D. (in):3/4""|Hose O.D. (in):1.188 |Hose Length (ft):90|Pressure (psi):3000|Hose End (in): |Inlet (in):3/4 NPT(F)|Reel Outlet (in):3/4 NPT(F)|Hose Included:No|Max Temperature (F):210 |Warehouse: |UPC:699567003762"
773921,THA7600OMP,"Part Number:THA7600 OMP |Series:TH7000|Weight (lbs):44|Hose I.D. (in):3/8""|Hose O.D. (in):.660|Hose Length (ft):30|Pressure (psi):3000|Hose End (in): |Inlet (in):3/8 NPT(F)|Reel Outlet (in):3/8 NPT(F)|Hose Included:No|Max Temperature (F):210 |Warehouse: |UPC:699567005834"
773945,D84000OLS,"Part Number:D84000 OLS|Series:80000|Weight (lbs):92|Hose I.D. (in):1""|Hose O.D. (in):1.375 |Hose Length (ft):50|Pressure (psi):500|Hose End (in): |Inlet (in):1 NPT(F)|Reel Outlet (in):1 NPT(F)|Hose Included:No|Max Temperature (F):210 |Warehouse: |UPC:699567002659"
773953,7800OMS,"Part Number:7800 OMS|Series:7000 |Weight (lbs):43|Hose I.D. (in):1/2""|Hose O.D. (in):.850|Hose Length (ft):50|Pressure (psi):3000|Hose End (in): |Inlet (in):1/2 NPT(F)|Reel Outlet (in):1/2 NPT(F)|Hose Included:No|Max Temperature (F):210 |Warehouse:CA|UPC:699567002567"
773901,H16000H,"Part Number:H16000 H|Series:H|Weight (lbs):35|Hose I.D. (in):3/8""|Hose O.D. (in):.730|Hose Length (ft):250|Pressure (psi):5000|Hose End (in): |Inlet (in):1/2 NPT(F)|Reel Outlet (in):3/8 NPT(F)|Hose Included:No|Max Temperature (F):210 |Warehouse: |UPC:699567003786"
773925,TH86050OMP,"Part Number:TH86050 OMP |Series:TH80000|Weight (lbs):99|Hose I.D. (in):3/8""|Hose O.D. (in):.710|Hose Length (ft):50|Pressure (psi):2000|Hose End (in):3/8 NPT(M)|Inlet (in):3/8 NPT(F)|Reel Outlet (in):3/8 NPT(F)|Hose Included:Yes|Max Temperature (F):210 |Warehouse: |UPC:699567003526"
773909,H29000M,"Part Number:H29000 M|Series:H|Weight (lbs):35|Hose I.D. (in):3/4""|Hose O.D. (in):1.188 |Hose Length (ft):150|Pressure (psi):3000|Hose End (in): |Inlet (in):3/4 NPT(F)|Reel Outlet (in):3/4 NPT(F)|Hose Included:No|Max Temperature (F):210 |Warehouse: |UPC:699567003779"
773949,83000OMS,"Part Number:83000 OMS |Series:80000|Weight (lbs):83|Hose I.D. (in):3/4""|Hose O.D. (in):1.188 |Hose Length (ft):50|Pressure (psi):1250|Hose End (in): |Inlet (in):3/4 NPT(F)|Reel Outlet (in):3/4 NPT(F)|Hose Included:No|Max Temperature (F):210 |Warehouse: |UPC:699567002673"
2793405,G 3050,"Part Number:G 3050|Series:G3050|Weight (lbs):12|Cable Length (ft):50|Clamp Rating (AMP):100|Max Temperature (F):150 |Warehouse:IN, CA, CN|Cable Notes:Single 7 x 7 stranded steel*|UPC:699567002802"
2793449,L 5750 103 4,Part Number:L 5750 103 4|Series:L5700|Weight (lbs):50|Cord Ending:R.V. Plug|AWG:10|Cord/Cable Length (ft):50|Volts:125|Amps:30 |Conductors:3|Cord/Cable Included:Yes|Type:SOOW |Warehouse: |UPC:699567002864
2793469,L 5700,Part Number:L 5700|Series:L5700|Weight (lbs):37|Cord Ending:Bare Reel|AWG:10|Cord/Cable Length (ft):50|Volts:125|Amps:30 |Conductors:3|Cord/Cable Included:No|Type:SEOOW|Warehouse: |UPC:699567002260
773726,5625OHP,"Part Number:5625 OHP|Series:5000 |Weight (lbs):32|Hose I.D. (in):3/8""|Hose O.D. (in):.730|Hose Length (ft):25|Pressure (psi):4800|Hose End (in):1/4 NPT(M)|Inlet (in):1/4 NPT(F)|Reel Outlet (in):1/4 NPT(F)|Hose Included:Yes|Max Temperature (F):210 |Warehouse: |UPC:699567000884"
2793409,LC800 OLS,"Part Number:LC800 OLS|Series:LC|Weight (lbs):33|Hose I.D. (in):1/2""|Hose O.D. (in):.750|Hose Length (ft):50|Pressure (psi):300|Hose End (in): |Inlet (in):1/2 NPT(F)|Reel Outlet (in):1/2 NPT(F)|Hose Included:No|Max Temperature (F):150 |Warehouse:IN|UPC:699567012924"
773812,83000OLP,"Part Number:83000 OLP |Series:80000|Weight (lbs):77|Hose I.D. (in):3/4""|Hose O.D. (in):1.075 |Hose Length (ft):50|Pressure (psi):500|Hose End (in): |Inlet (in):3/4 NPT(F)|Reel Outlet (in):3/4 NPT(F)|Hose Included:No|Max Temperature (F):210 |Warehouse:IN, CN|UPC:699567001652"
2793457,L 4050 163 X,Part Number:L 4050 163 X|Series:L4000|Weight (lbs):26|Cord Ending:Flying Lead|AWG:16|Cord/Cable Length (ft):50|Volts:125|Amps:13 |Conductors:3|Cord/Cable Included:Yes|Type:SJEOOW |Warehouse: |UPC:699567007180
2207994,SD13000 OLP,"Part Number:SD13000 OLP |Series:SD |Weight (lbs):85|Hose I.D. (in):3/4""|Hose O.D. (in):1.188 |Hose Length (ft):50|Pressure (psi):500|Hose End (in): |Inlet (in):1 NPT(F)|Reel Outlet (in):3/4 NPT(F)|Hose Included:No|Max Temperature (F):150 |Warehouse: |UPC:699567008651"
773973,TB03,Part Number:TB 03|Series:TB|Weight (lbs):1.0 |Cable Length:6|Min - Max Load:1.5 - 3.0|Ratchet Lock:No|Max Temperature (F):150 |Warehouse:IN|UPC:699567004318
773734,5600OHP,"Part Number:5600 OHP|Series:5000 |Weight (lbs):26|Hose I.D. (in):3/8""|Hose O.D. (in):.730|Hose Length (ft):25|Pressure (psi):5000|Hose End (in): |Inlet (in):1/4 NPT(F)|Reel Outlet (in):1/4 NPT(F)|Hose Included:No|Max Temperature (F):210 |Warehouse: |UPC:699567000907"
773965,TBL12,Part Number:TBL 12|Series:TB|Weight (lbs):10|Cable Length:8|Min - Max Load:8.0 - 12|Ratchet Lock:Yes|Max Temperature (F):150 |Warehouse:IN|UPC:699567002369
773981,S601031-4,Part Number:S601031-4|Hose Type:Twin Welding|Weight (lbs):1.12|Hose I.D. (in):1/4|Hose O.D. (in): |Hose Length (ft):4|Pressure (psi):200|End Fitting:9/16-18(F) |End Fitting:9/16-18(F) |Max Temperature (F):150 
773961,600992,"Part Number:600992|Bracket Type:Swing Bracket|Rotation:180|For Reel Series:RT|UPC:699567005575|Specifications:Use if hoses or cords are pulled at more than 45. Not for overhead mounting.|Dimension A:9.329""|Dimension B:5.658""|Dimension C:6""|Dimension D:2.25""|Dimension E:3.438"""
2208002,SD13050 OVP,"Part Number:SD13050 OVP |Series:SD |Weight (lbs):105 |Hose I.D. (in):3/4""|Hose O.D. (in):1.260 |Hose Length (ft):50|Pressure (psi):300|Hose End (in):3/4 NPT(M)|Inlet (in):1 NPT(F)|Reel Outlet (in):3/4 NPT(F)|Hose Included:Yes|Max Temperature (F):210 |Warehouse: |UPC:699567008637"
2208330,600160-1,Part Number:S600160-1|Hose Type:Fuel|Weight (lbs):17.5|Hose I.D. (in):3/4|Hose O.D. (in):1.188 |Hose Length (ft):25|Pressure (psi):50|End Fitting:3/4 NPT(M) |End Fitting:3/4 NPT(M) |Max Temperature (F):150 
773985,601031-50,Part Number:601031-50|Hose Type:Twin Welding|Weight (lbs):12.1|Hose I.D. (in):1/4|Hose O.D. (in): |Hose Length (ft):50|Pressure (psi):200|End Fitting:9/16-18(F) |End Fitting:9/16-18(F) |Max Temperature (F):200 
2208026,5430 OHP,"Part Number:5430 OHP|Series:5000 |Weight (lbs):30|Hose I.D. (in):1/4""|Hose O.D. (in):.580|Hose Length (ft):30|Pressure (psi):5000|Hose End (in):1/4 NPT(M)|Inlet (in):1/4 NPT(F)|Reel Outlet (in):1/4 NPT(F)|Hose Included:Yes|Max Temperature (F):210 |Warehouse: |UPC:699567000204"
2208046,5630 EMP,"Part Number:5630 EMP|Series:5000 |Weight (lbs):39|Hose I.D. (in):3/8""|Hose O.D. (in):.690|Hose Length (ft):30|Pressure (psi):2600|Hose End (in):3/8 NPT(M)|Inlet (in):3/8 NPT(F)|Reel Outlet (in):3/8 NPT(F)|Hose Included:Yes|Max Temperature (F):210 |Warehouse: |UPC:699567001034"
2208058,A5806 OLP,"Part Number:A5806 OLP |Series:5005 |Weight (lbs):35|Hose I.D. (in):1/2""|Hose O.D. (in):.750|Hose Length (ft):50|Pressure (psi):500|Hose End (in): |Inlet (in):3/8 NPT(F)|Reel Outlet (in):1/2 NPT(F)|Hose Included:No|Max Temperature (F):150 |Warehouse: |UPC:699567001133"
2793541,S21-260043,Part Number:S21-260043|Hose Type:Oil |Weight (lbs):8.4 |Hose I.D. (in):1/2|Hose O.D. (in):0.850 |Hose Length (ft):25|Pressure (psi):3250|End Fitting:1/2 NPT(M) |End Fitting:1/2 NPT(M) |Max Temperature (F):210 
2208050,A5825 ELP,"Part Number:A5825 ELP |Series:5000 |Weight (lbs):35|Hose I.D. (in):1/2""|Hose O.D. (in):.750|Hose Length (ft):25|Pressure (psi):300|Hose End (in):1/2 NPT(M)|Inlet (in):3/8 NPT(F)|Reel Outlet (in):1/2 NPT(F)|Hose Included:Yes|Max Temperature (F):150 |Warehouse: |UPC:699567000938"
2208010,SD14050 OVP,"Part Number:SD14050 OVP |Series:SD |Weight (lbs):125 |Hose I.D. (in):1""|Hose O.D. (in):1.496 |Hose Length (ft):50|Pressure (psi):250|Hose End (in):1 NPT(M)|Inlet (in):1 NPT(F)|Reel Outlet (in):1 NPT(F)|Hose Included:Yes|Max Temperature (F):210 |Warehouse: |UPC:699567008514"
2208082,7850 ELP,"Part Number:7850 ELP|Series:7000 |Weight (lbs):64|Hose I.D. (in):1/2""|Hose O.D. (in):.750|Hose Length (ft):50|Pressure (psi):300|Hose End (in):3/8 NPT(M)|Inlet (in):1/2 NPT(F)|Reel Outlet (in):1/2 NPT(F)|Hose Included:Yes|Max Temperature (F):150 |Warehouse: |UPC:699567001232"
2793437,EA33128 M12D,"Part Number:EA33128 M12D|Series:30000|Weight (lbs):91|Hose I.D. (in):3/4""|Hose O.D. (in):1.188 |Hose Length (ft):275|Pressure (psi):3000|Hose End (in): |Inlet (in):3/4 NPT(F)|Reel Outlet (in):3/4 NPT(F)|Hose Included:No|Max Temperature (F):250 |Warehouse: |UPC:699567003243"
773318,601015-15,Part Number:S601015-15|Hose Type:Air/Water |Weight (lbs):3 |Hose I.D. (in):3/8|Hose O.D. (in):0.600 |Hose Length (ft):15|Pressure (psi):300|End Fitting:3/8 NPT(M) |End Fitting:1/2 NPT(M) |Max Temperature (F):150 
773989,601032-50,Part Number:601032-50|Hose Type:Twin Welding|Weight (lbs):12.1|Hose I.D. (in):1/4|Hose O.D. (in): |Hose Length (ft):50|Pressure (psi):200|End Fitting:9/16-18(F) |End Fitting:9/16-18(F) |Max Temperature (F):200 
2208066,7600 EHP,"Part Number:7600 EHP|Series:7000 |Weight (lbs):63|Hose I.D. (in):3/8""|Hose O.D. (in):.730|Hose Length (ft):50|Pressure (psi):5000|Hose End (in): |Inlet (in):1/2 NPT(F)|Reel Outlet (in):3/8 NPT(F)|Hose Included:No|Max Temperature (F):210 |Warehouse: |UPC:699567001300"
2793513,S601026-100,Part Number:S601026-100|Hose Type:Air/Water |Weight (lbs):22.6|Hose I.D. (in):3/4|Hose O.D. (in):1.075 |Hose Length (ft):100|Pressure (psi):250|End Fitting:3/4 NPT(M) |End Fitting:3/4 NPT(M) |Max Temperature (F):150 
2208062,RT406-OLP,"Part Number:RT406-OLP |Series:RT |Weight (lbs):21|Hose I.D. (in):1/4""|Hose O.D. (in):.475|Hose Length (ft):65|Pressure (psi):300|Hose End (in): |Inlet (in):3/8 NPT(F)|Reel Outlet (in):1/4 NPT(F)|Hose Included:No|Max Temperature (F):150 |Warehouse: |UPC:699567007593"
2208098,DP7650 OMP,"Part Number:DP7650 OMP|Series:DP7000 |Weight (lbs):55|Hose I.D. (in):3/8""|Hose O.D. (in):.690|Hose Length (ft):50|Pressure (psi):2600|Hose End (in):3/8 NPT(M)|Inlet (in):1/2 NPT(F)|Reel Outlet (in):1/2 NPT(F)|Hose Included:Yes|Max Temperature (F):210 |Warehouse: |UPC:699567005919"
2208090,DP7400 OLP,"Part Number:DP7400 OLP|Series:DP7000 |Weight (lbs):44|Hose I.D. (in):1/4""|Hose O.D. (in):.475|Hose Length (ft):50|Pressure (psi):500|Hose End (in): |Inlet (in):1/2 NPT(F)|Reel Outlet (in):3/8 NPT(F)|Hose Included:No|Max Temperature (F):210 |Warehouse: |UPC:699567005964"
2793501,S601021-35,Part Number:S601021-35|Hose Type:Air/Water |Weight (lbs):7.4 |Hose I.D. (in):1/2|Hose O.D. (in):0.750 |Hose Length (ft):35|Pressure (psi):300|End Fitting:3/8 NPT(M) |End Fitting:1/2 NPT(M) |Max Temperature (F):150 
2793489,S601001-20,Part Number:S601001-20|Hose Type:Air/Water |Weight (lbs):2.6 |Hose I.D. (in):1/4|Hose O.D. (in):0.475 |Hose Length (ft):20|Pressure (psi):300|End Fitting:1/4 NPT(M) |End Fitting:1/4 NPT(M) |Max Temperature (F):150 
2208106,81100 OHP,"Part Number:81100 OHP |Series:80000|Weight (lbs):127 |Hose I.D. (in):3/8""|Hose O.D. (in):.730|Hose Length (ft):100|Pressure (psi):4800|Hose End (in):3/8 NPT(M)|Inlet (in):3/8 NPT(F)|Reel Outlet (in):3/8 NPT(F)|Hose Included:Yes|Max Temperature (F):210 |Warehouse: |UPC:699567001751"
2208078,7800 ELP,"Part Number:7800 ELP|Series:7000 |Weight (lbs):58|Hose I.D. (in):1/2""|Hose O.D. (in):.750|Hose Length (ft):50|Pressure (psi):500|Hose End (in): |Inlet (in):1/2 NPT(F)|Reel Outlet (in):1/2 NPT(F)|Hose Included:No|Max Temperature (F):150 |Warehouse: |UPC:699567001256"
2208158,E8650 OHP,"Part Number:E8650 OHP |Series:8000 |Weight (lbs):60|Hose I.D. (in):3/8""|Hose O.D. (in):.730|Hose Length (ft):50|Pressure (psi):4800|Hose End (in):1/4 NPT(M)|Inlet (in):1/2 NPT(F)|Reel Outlet (in):3/8 NPT(F)|Hose Included:Yes|Max Temperature (F):210 |Warehouse: |UPC: "
773350,S600692-2,"Part Number:S600692-2|Bracket Type:Four Way|Direction:Top Wind|Material:Chrome-plated|Spool Size:12""|UPC:699567006749|Specifications:For all Series 30000 reels except bevel crank."
2208146,D8600 OLP,"Part Number:D8600 OLP |Series:8000 |Weight (lbs):40|Hose I.D. (in):3/8""|Hose O.D. (in):.600|Hose Length (ft):70|Pressure (psi):500|Hose End (in): |Inlet (in):1/2 NPT(F)|Reel Outlet (in):1/2 NPT(F)|Hose Included:No|Max Temperature (F):210 |Warehouse: |UPC:699567001409"
2208182,E9175 OHPBW,"Part Number:E9175 OHP |Series:9000 |Weight (lbs):153 |Hose I.D. (in):3/8""|Hose O.D. (in):.750|Hose Length (ft):75|Pressure (psi):4800|Hose End (in):3/8 NPT(M)|Inlet (in):1/2 NPT(F)|Reel Outlet (in):1/2 NPT(F)|Hose Included:Yes|Max Temperature (F):210 |Warehouse: |UPC:699567001997"
2208134,FD9350 OLPBW,"Part Number:FD9350 OLP|Series:F9000|Weight (lbs):140 |Hose I.D. (in):3/4""|Hose O.D. (in):1.188 |Hose Length (ft):50|Pressure (psi):500|Hose End (in):3/4 NPT(F)|Inlet (in):3/4 NPT(F)|Reel Outlet (in):3/4 NPT(F)|Hose Included:Yes|Max Temperature (F):150 |Warehouse: |UPC:699567003373"
2208334,600451-2,Part Number:S600451-2|Hose Type:Fuel|Weight (lbs):1.7 |Hose I.D. (in):1|Hose O.D. (in):1.500 |Hose Length (ft):2|Pressure (psi):50|End Fitting:1 NPT(M) |End Fitting:1 NPT(M) |Max Temperature (F):140 
2208190,E9350 OLPBW,"Part Number:E9350 OLP |Series:9000 |Weight (lbs):140 |Hose I.D. (in):3/4""|Hose O.D. (in):1.075 |Hose Length (ft):50|Pressure (psi):250|Hose End (in):3/4 NPT(M)|Inlet (in):3/4 NPT(F)|Reel Outlet (in):3/4 NPT(F)|Hose Included:Yes|Max Temperature (F):150 |Warehouse: |UPC:699567000846"
2793549,S27-260043,Part Number:S27-260043|Hose Type:Oil |Weight (lbs):22.2|Hose I.D. (in):3/4|Hose O.D. (in):1.120 |Hose Length (ft):50|Pressure (psi):1250|End Fitting:3/4 NPT(M) |End Fitting:3/4 NPT(M) |Max Temperature (F):210 
2208214,EA38106 M12D,"Part Number:EA38106 M12D|Series:30000|Weight (lbs):63|Hose I.D. (in):1/2""|Hose O.D. (in):.850|Hose Length (ft):100|Pressure (psi):5000|Hose End (in): |Inlet (in):1/2 NPT(F)|Reel Outlet (in):1/2 NPT(F)|Hose Included:No|Max Temperature (F):212 |Warehouse: |UPC:699567003618"
2208250,5635 OLSSW5,"Part Number:5635 OLSSW5|Series:5000 |Weight (lbs):28|Hose I.D. (in):3/8""|Hose O.D. (in):.640|Hose Length (ft):35|Pressure (psi):250|Hose End (in):Spray Valve|Inlet (in):3/8 NPT(F)|Reel Outlet (in):1/4 NPT(F)|Hose Included:Yes|Max Temperature (F):210 |Warehouse: |UPC:699567002710"
2208138,FE9350 OLPBW,"Part Number:FE9350 OLP|Series:F9000|Weight (lbs):140 |Hose I.D. (in):3/4""|Hose O.D. (in):1.188 |Hose Length (ft):50|Pressure (psi):50|Hose End (in):3/4 NPT(F)|Inlet (in):3/4 NPT(F)|Reel Outlet (in):3/4 NPT(F)|Hose Included:Yes|Max Temperature (F):150 |Warehouse: |UPC:699567003410"
773762,7670OLP,"Part Number:7670 OLP|Series:7000 |Weight (lbs):47|Hose I.D. (in):3/8""|Hose O.D. (in):.600|Hose Length (ft):70|Pressure (psi):300|Hose End (in):1/4 NPT(M)|Inlet (in):1/2 NPT(F)|Reel Outlet (in):1/2 NPT(F)|Hose Included:Yes|Max Temperature (F):150 |Warehouse:IN, CA|UPC:699567000211"
2208142,FF9600 OLPBW,"Part Number:FF9600 OLP|Series:F9000|Weight (lbs):135 |Hose I.D. (in):1 1/2""|Hose O.D. (in):2.000 |Hose Length (ft):50|Pressure (psi):600|Hose End (in): |Inlet (in):1 1/2 (F)NPT|Reel Outlet (in):1 1/2 NPT(F)|Hose Included:No|Max Temperature (F):210 |Warehouse:IN, CA|UPC:699567001560"
2208238,HS18000 M,"Part Number:HS18000 M |Series:H|Weight (lbs):36|Hose I.D. (in):1/2""|Hose O.D. (in):.850|Hose Length (ft):200|Pressure (psi):3000|Hose End (in): |Inlet (in):1/2 NPT(F)|Reel Outlet (in):1/2 NPT(F)|Hose Included:No|Max Temperature (F):210 |Warehouse:CA|UPC:699567003564"
2793423,CA33112 L,"Part Number:CA33112 L |Series:30000|Weight (lbs):46|Hose I.D. (in):3/4""|Hose O.D. (in):1.075 |Hose Length (ft):100|Pressure (psi):1000|Hose End (in): |Inlet (in):3/4 NPT(F)|Reel Outlet (in):3/4 NPT(F)|Hose Included:No|Max Temperature (F):250 |Warehouse:IN, CA, CN|UPC:699567002178"
2208230,H16000 M,"Part Number:H16000 M|Series:H|Weight (lbs):32|Hose I.D. (in):3/8""|Hose O.D. (in):.710|Hose Length (ft):300|Pressure (psi):3000|Hose End (in): |Inlet (in):1/2 NPT(F)|Reel Outlet (in):3/8 NPT(F)|Hose Included:No|Max Temperature (F):210 |Warehouse: |UPC:699567003717"
2208222,7800 OLB,"Part Number:7800 OLB|Series:7000|Weight (lbs):44 |Hose I.D. (in):1/2""|Hose O.D. (in):.750 |Hose Length (ft):50|Pressure (psi):300|Hose End (in): |Inlet (in):1/2 NPT(F)|Reel Outlet (in):1/2 NPT(F)|Hose Included:No|Max Temperature (F):150 |Warehouse: |UPC:699567005292"
2208242,5600 OLS,"Part Number:5600 OLS|Series:5000 |Weight (lbs):22|Hose I.D. (in):3/8""|Hose O.D. (in):.600|Hose Length (ft):35|Pressure (psi):500|Hose End (in): |Inlet (in):3/8 NPT(F)|Reel Outlet (in):3/8 NPT(F)|Hose Included:No|Max Temperature (F):210 |Warehouse:CA|UPC:699567002536"
773831,D9399OLPBW,"Part Number:D9399 OLPBW |Series:9000 |Weight (lbs):143 |Hose I.D. (in):3/4""|Hose O.D. (in):1.075 |Hose Length (ft):100|Pressure (psi):250|Hose End (in):3/4 NPT(M)|Inlet (in):3/4 NPT(F)|Reel Outlet (in):3/4 NPT(F)|Hose Included:Yes|Max Temperature (F):150 |Warehouse: |UPC:699567006152"
2793447,L 4545 123 3B,Part Number:L 4545 123 3B |Series:L4000|Weight (lbs):28|Cord Ending:Single Receptacle|AWG:12|Cord/Cable Length (ft):45|Volts:125|Amps:20 |Conductors:3|Cord/Cable Included:Yes|Type:SJEOOW |Warehouse: |UPC:699567005421
2793479,L 4050 163 8,Part Number:L 4050 163 8|Series:L4000|Weight (lbs):27|Cord Ending:Fluorescent Light|AWG:16|Cord/Cable Length (ft):50|Volts:125|Amps:10|Conductors:3|Cord/Cable Included:Yes|Type:SJTO |Warehouse: |UPC:699567005667
2793439,EB37122 L12D,"Part Number:EB37122 L12D|Series:37000|Weight (lbs):73|Hose I.D. (in):1""|Hose O.D. (in):1.375 |Hose Length (ft):125|Pressure (psi):300|Hose End (in): |Inlet (in):1 NPT(F)|Reel Outlet (in):1 NPT(M)|Hose Included:No|Max Temperature (F):250 |Warehouse: |UPC:699567020769"
2208004,SD14000 OVP,"Part Number:SD14000 OVP |Series:SD |Weight (lbs):85|Hose I.D. (in):1""|Hose O.D. (in):1.496 |Hose Length (ft):35|Pressure (psi):250|Hose End (in): |Inlet (in):1 NPT(F)|Reel Outlet (in):1 NPT(F)|Hose Included:No|Max Temperature (F):210 |Warehouse: |UPC:699567008736"
2208008,SD14035 OVP,"Part Number:SD14035 OVP |Series:SD |Weight (lbs):102 |Hose I.D. (in):1""|Hose O.D. (in):1.496 |Hose Length (ft):35|Pressure (psi):250|Hose End (in):1 NPT(M)|Inlet (in):1 NPT(F)|Reel Outlet (in):1 NPT(F)|Hose Included:Yes|Max Temperature (F):210 |Warehouse: |UPC:699567008644"
2207972,B5435 OMP,"Part Number:B5435 OMP |Series:5000|Weight (lbs):31|Hose I.D. (in):1/4""|Hose O.D. (in):.530|Hose Length (ft):35|Pressure (psi):2750|Hose End (in):1/4 NPT(M)|Inlet (in):3/8 NPT(F)|Reel Outlet (in):1/4 NPT(F)|Hose Included:Yes|Max Temperature (F):210 |Warehouse: |UPC:699567009269"
2793403,TH9265 OMPBW,"Part Number:TH9265 OMPBW|Series:TH9000|Weight (lbs):155 |Hose I.D. (in):1/2""|Hose O.D. (in):.910|Hose Length (ft):65|Pressure (psi):2000|Hose End (in):1/2 NPT(M)|Inlet (in):1/2 NPT(F)|Reel Outlet (in):1/2 NPT(F)|Hose Included:Yes|Max Temperature (F):210 |Warehouse: |UPC:699567013082"
2793435,EA32112 L12D,"Part Number:EA32112 L12D|Series:30000|Weight (lbs):64|Hose I.D. (in):1/2""|Hose O.D. (in):.750|Hose Length (ft):200|Pressure (psi):1000|Hose End (in): |Inlet (in):1/2 NPT(F)|Reel Outlet (in):1/2 NPT(F)|Hose Included:No|Max Temperature (F):250 |Warehouse:CA|UPC:699567003045"
2208000,SD13050 OLP,"Part Number:SD13050 OLP |Series:SD |Weight (lbs):105 |Hose I.D. (in):3/4""|Hose O.D. (in):1.188 |Hose Length (ft):50|Pressure (psi):250|Hose End (in):3/4 NPT(M)|Inlet (in):1 NPT(F)|Reel Outlet (in):3/4 NPT(F)|Hose Included:Yes|Max Temperature (F):150 |Warehouse: |UPC:699567008521"
2208044,5600 EMP,"Part Number:5600 EMP|Series:5000 |Weight (lbs):34|Hose I.D. (in):3/8""|Hose O.D. (in):.690|Hose Length (ft):30|Pressure (psi):3000|Hose End (in): |Inlet (in):3/8 NPT(F)|Reel Outlet (in):3/8 NPT(F)|Hose Included:No|Max Temperature (F):210 |Warehouse: |UPC:699567001058"
2208032,5625 OHP,"Part Number:5625 OHP|Series:5000 |Weight (lbs):32|Hose I.D. (in):3/8""|Hose O.D. (in):.730|Hose Length (ft):25|Pressure (psi):4800|Hose End (in):1/4 NPT(M)|Inlet (in):1/4 NPT(F)|Reel Outlet (in):1/4 NPT(F)|Hose Included:Yes|Max Temperature (F):210 |Warehouse: |UPC:699567000884"
2208020,4600 OLP,"Part Number:4600 OLP|Series:4000 |Weight (lbs):17|Hose I.D. (in):3/8""|Hose O.D. (in):.600|Hose Length (ft):25|Pressure (psi):500|Hose End (in): |Inlet (in):3/8 NPT(F)|Reel Outlet (in):1/4 NPT(F)|Hose Included:No|Max Temperature (F):150 |Warehouse:IN, CA, CN|UPC:699567000754"
2208282,STW3450 OLP,"Part Number:STW3450 OLP|Series:S|Weight (lbs):29|Hose I.D. (in):1/4""|Hose O.D. (in):.530|Hose Length (ft):50|Pressure (psi):300|Hose End (in):9/16 - 18(F)|Inlet (in):9/16 - 18(M)|Reel Outlet (in): |Hose Included:Yes|Max Temperature (F):150 |Warehouse:IN|UPC:699567006015"
2208274,LE312 123 12D,Part Number:LE312 123 12D |Series:L30000|Weight (lbs):68|Cord Ending:Bare Reel|AWG:12|Cord/Cable Length (ft):200|Volts:600|Amps:25 |Conductors:3|Cord/Cable Included:No|Type: |Warehouse: |UPC:699567006398
2208048,A5800 ELP,"Part Number:A5800 ELP |Series:5000 |Weight (lbs):30|Hose I.D. (in):1/2""|Hose O.D. (in):.750|Hose Length (ft):25|Pressure (psi):500|Hose End (in): |Inlet (in):3/8 NPT(F)|Reel Outlet (in):1/2 NPT(F)|Hose Included:No|Max Temperature (F):150 |Warehouse: |UPC:699567001027"
2208060,A5835 OMP,"Part Number:A5835 OMP |Series:5005 |Weight (lbs):42|Hose I.D. (in):1/2""|Hose O.D. (in):.750|Hose Length (ft):35|Pressure (psi):3250|Hose End (in):1/2 NPT(M)|Inlet (in):3/8 NPT(F)|Reel Outlet (in):1/2 NPT(F)|Hose Included:Yes|Max Temperature (F):210 |Warehouse: |UPC:699567000198"
